ID,best_name,best_name_prob,best_common,best_common_prob,best_full,best_full_prob,article_count,extracted_url,extracted_url_status,extracted_url_country,extracted_url_coordinates,wayback_url,publication_date,affiliation,authors,grant_ids,grant_agencies,num_citations,affiliation_countries
26602690,Aging Chart,0.833349913,Aging Chart,0.833349913,,0,1,http://agingchart.org,502,,,http://web.archive.org/web/20141216193449/http://agingchart.org/,2015-11-23,"Laboratory of molecular radiobiology and gerontology, Institute of Biology of Komi Science Center of Ural Branch of Russian Academy of Sciences, Syktyvkar, 167982, Russia Laboratory of genetics of aging and longevity, Moscow Institute of Physics and Technology, Dolgoprudny, 141700, Russia Laboratory of postgenomic studies, Engelhardt Institute of Molecular Biology of Russian Academy of Sciences, Moscow, 119991, Russia School of Systems Biology, George Mason University, VA, Manassas, 20110, USA Branch of N.I.Pirogov Russian State Medical University ""Scientific Clinical Center of Gerontology"", Moscow, 117997, Russia amoskalev@list.ru.","Moskalev A, Zhikrivetskaya S, Shaposhnikov M, Dobrovolskaya E, Gurinovich R, Kuryan O, Pashuk A, Jellen LC, Aliper A, Peregudov A, Zhavoronkov A",,,6.0,United States
26644461,ALCOdb,0.997920737,ALCOdb,0.997920737,Algae Gene Coexpression database,0.973787616,1,http://alcodb.jp,200,,"(38.2570,140.8523)",http://web.archive.org/web/20220616024452/http://alcodb.jp/,2015-12-07,"Graduate School of Information Sciences, Tohoku University, 6-3-09, Aramaki-Aza-Aoba, Aoba-ku, Sendai, 980-8579 Japan Core Research for Evolutional Science and Technology (CREST), Japan Science and Technology Agency (JST), Kawaguchi, Saitama, Japan.","Aoki Y, Okamura Y, Ohta H, Kinoshita K, Obayashi T",,,20.0,"Japan, Japan, Japan"
28376796,AHCODA-DB,0.993691454,AHCODA-DB,0.993691454,,0,1,http://public.sylics.com,301,,"(52.3702,5.2141)",http://web.archive.org/web/20220806121813/https://public.sylics.com/,2017-04-04,"Sylics (Synaptologics BV), Amsterdam, The Netherlands. bastijn.koopmans@sylics.com.","Koopmans B, Smit AB, Verhage M, Loos M",,"Dutch Research Council (NWO), Agentschap NL, Seventh Framework Programme",2.0,Netherlands
30231853,AgriSeqDB,0.997874022,AgriSeqDB,0.997874022,,0,1,http://expression.latrobe.edu.au/agriseqdb,302,,"(-37.8140,144.9633)",http://web.archive.org/web/20221018114406/https://expression.latrobe.edu.au/agriseqdb,2018-09-19,"Genomics Platform, La Trobe University, Melbourne, Australia.","Robinson AJ, Tamiru M, Salby R, Bolitho C, Williams A, Huggard S, Fisch E, Unsworth K, Whelan J, Lewsey MG",,The Australian National Data Service,3.0,Australia
31123286,AICD,0.981977388,AICD,0.981977388,nti-Inflammatory Compounds Database,0.904850148,1,http://956023.ichengyun.net/AICD/index.php,"HTTPConnectionPool(host='956023.ichengyun.net', port=80): Max retries exceeded with url: /AICD/index.php (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7f7b50395520>, 'Connection to 956023.ichengyun.net timed out. (connect timeout=5)'))",,,no_wayback,2019-05-23,"Research Center of Integrative Medicine, School of Basic Medical Science, Guangzhou University of Chinese Medicine, Guangzhou, 510006, China.","Wang K, Xiao J, Liu X, Jiang Z, Zhan Y, Yin T, He L, Zhang F, Xing S, Chen B, Li Y, Zhang F, Kuang Z, Du B, Gu J",,"Guangdong Provincial Hospital of Chinese Medicine Science and Technology Research Program, the National Undergraduate Training Programs for Innovation and Entrepreneurship, the start-up support for scientific research of Xinglin Young Scholar in Guangzhou University of Chinese Medicine, Guangdong Science and Technology project",5.0,China
21498548,Allie,0.968772352,Allie,0.968772352,,0,1,http://allie.dbcls.jp,200,,"(35.1167,138.9167)",http://web.archive.org/web/20221108173150/https://allie.dbcls.jp/,2011-04-15,"Database Center for Life Science, Bunkyo-ku, Tokyo, Japan. yy@dbcls.rois.ac.jp","Yamamoto Y, Yamaguchi A, Bono H, Takagi T",,,9.0,Japan
22039151,ALFRED,0.992198706,ALFRED,0.992198706,,0,1,http://alfred.med.yale.edu,302,,"(41.3081,-72.9282)",http://web.archive.org/web/20221022171443/https://alfred.med.yale.edu/,2011-10-28,"Department of Genetics and Center for Medical Informatics, Yale University School of Medicine, New Haven, CT 06520-8005, USA.","Rajeevan H, Soundararajan U, Kidd JR, Pakstis AJ, Kidd KK",,,36.0,United States
22659196,Alkamid,0.985504031,Alkamid,0.985504031,,0,1,http://alkamid.ugent.be,307,,"(51.0500,3.7167)",http://web.archive.org/web/20220801192843/https://alkamid.ugent.be/,2012-05-30,"Drug Quality and Registration (DruQuaR) Group, Faculty of Pharmaceutical Sciences, Ghent University, Harelbekestraat 72, B-9000 Ghent, Belgium.","Boonen J, Bronselaer A, Nielandt J, Veryser L, De TrÃ© G, De Spiegeleer B",,âInstitute for the Promotion of Innovation through Science and Technology in Flanders (IWT-Vlaanderen)â,34.0,Belgium
23193282,Allen Brain Atlas,0.758832355,Allen Brain Atlas,0.758832355,,0,1,http://www.brain-map.org,302,,"(47.6302,-122.3210)",http://web.archive.org/web/20180924225234/http://www.brain-map.org/,2012-11-28,"Allen Institute for Brain Science, 551 North 34th Street, Seattle, WA 98103, USA. susans@alleninstitute.org","Sunkin SM, Ng L, Lau C, Dolbeare T, Gilbert TL, Thompson CL, Hawrylycz M, Dang C",,"PHS HHS, NIMH NIH HHS, NHLBI NIH HHS, NIMH NIH HHS, NIMH NIH HHS",247.0,United States
24556904,AlfalfaTFDB,0.975518227,AlfalfaTFDB,0.975518227,,0,1,http://plantpathology.ba.ars.usda.gov/alfalfatfdb.html,"HTTPConnectionPool(host='plantpathology.ba.ars.usda.gov', port=80): Max retries exceeded with url: /alfalfatfdb.html (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7f7b50c10790>, 'Connection to plantpathology.ba.ars.usda.gov timed out. (connect timeout=5)'))",,,http://web.archive.org/web/20210410133959/https://plantpathology.ba.ars.usda.gov/alfalfatfdb.html,2014-02-21,"Molecular Plant Pathology Laboratory, Beltsville Agricultural Research Center, United States Department of Agriculture, 10300 Baltimore Avenue, Beltsville, MD, 20705, USA.","Postnikova OA, Shao J, Nemchinov LG",,,5.0,"United States, United States"
24628857,AlgaePath,0.996096075,AlgaePath,0.996096075,,0,1,http://algaepath.itps.ncku.edu.tw,200,,"(22.9908,120.2133)",http://web.archive.org/web/20220615134754/http://algaepath.itps.ncku.edu.tw/,2014-03-14,None,"Zheng HQ, Chiang-Hsieh YF, Chien CH, Hsu BK, Liu TL, Chen CN, Chang WC",,,13.0,
25097382,AllergenPro,0.997101068,AllergenPro,0.997101068,,0,1,http://nabic.rda.go.kr/allergen,405,,,no_wayback,2014-06-30,"Genomics Division, National Academy of Agricultural Science (NAAS), Suwon 441-707, Korea.","Kim CK, Seol YJ, Lee DJ, Jeong IS, Yoon UH, Lee JY, Lee GS, Park DS",,,2.0,
28069893,Alga-PrAS,0.994979988,Alga-PrAS,0.994979988,Algal Protein Annotation Suite database,0.78106205,1,http://alga-pras.riken.jp,200,,"(35.4333,139.6500)",http://web.archive.org/web/20220217144220/http://alga-pras.riken.jp/,2017-01-01,"RIKEN Center for Sustainable Resource Science, Suehiro, Tsurumi, Yokohama, Kanagawa, Japan.","Kurotani A, Yamada Y, Sakurai T",,,4.0,Japan
30357390,ALEdb,0.993111849,ALEdb,0.993111849,,0,1,http://aledb.org,301,,"(34.0522,-118.2437)",http://web.archive.org/web/20221012195757/https://aledb.org/,2019-01-01,"Bioinformatics and Systems Biology Program, University of California, San Diego, La Jolla, CA 92093, USA.","Phaneuf PV, Gosting D, Palsson BO, Feist AM",,"Novo Nordisk Fonden, Technical University of Denmark, NIAID NIH HHS, National Institute of Allergy and Infectious Diseases, NNF Center for Biosustainability",21.0,United States
34361108,alfaNET,0.997048736,alfaNET,0.997048736,,0,1,http://bioinfo.usu.edu/alfanet,301,,"(41.7355,-111.8344)",http://web.archive.org/web/20220615171639/http://bioinfo.usu.edu/alfanet/,2021-08-03,"Department of Plants, Soils, and Climate, College of Agriculture and Applied Sciences, Utah State University, Logan, UT 84322, USA.","Kataria R, Kaundal R",,,0.0,United States
21880703,AluHunter,0.993216336,AluHunter,0.993216336,,0,1,http://www.aluhunter.com,200,,"(39.0997,-94.5786)",http://web.archive.org/web/20211026160017/http://aluhunter.com/,2011-08-31,"Department of Anthropology, New York University, New York, NY 10003, USA. cmb433@nyu.edu",Bergey CM,,,2.0,United States
22559261,AlliumMap,0.986065328,AlliumMap,0.986065328,,0,1,http://alliumgenetics.org,"HTTPConnectionPool(host='alliumgenetics.org', port=80): Pool is closed.",,,http://web.archive.org/web/20170912193312/http://alliumgenetics.org/,2012-05-04,"The New Zealand Institute for Plant & Food Research Ltd, Christchurch, New Zealand. john.mccallum@plantandfood.co.nz","McCallum J, Baldwin S, Shigyo M, Deng Y, van Heusden S, Pither-Joyce M, Kenel F",,,14.0,"New Zealand, New Zealand"
22647208,AlzPathway,0.996937859,AlzPathway,0.996937859,,0,1,http://alzpathway.org,200,,"(35.6895,139.6917)",http://web.archive.org/web/20220518040753/http://alzpathway.org/,2012-05-30,"Department of Bioinformatics, Tokyo Medical and Dental University, Yushima 1-5-45, Tokyo, 113-8510, Japan.","Mizuno S, Iijima R, Ogishima S, Kikuchi M, Matsuoka Y, Ghosh S, Miyamoto T, Miyashita A, Kuwano R, Tanaka H",,,65.0,Japan
25432889,AlzBase,0.974508405,AlzBase,0.974508405,,0,1,http://alz.big.ac.cn/alzBase,"HTTPConnectionPool(host='alz.big.ac.cn', port=80): Max retries exceeded with url: /alzBase (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7b50341d60>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,http://web.archive.org/web/20220531172723/http://alz.big.ac.cn/alzBase/,2014-11-29,"CAS Key Laboratory of Genome Sciences and Information, Beijing Institute of Genomics, Chinese Academy of Sciences, Beijing, 100101, China.","Bai Z, Han G, Xie B, Wang J, Song F, Peng X, Lei H",,,14.0,China
25762455,amamutdb.no,0.977049748,amamutdb.no,0.977049748,,0,1,http://amamutdb.no,301,,"(69.6489,18.9551)",no_wayback,2015-04-09,"Division of Child and Adolescent Health, Department of Medical Genetics, University Hospital of North Norway, TromsÃ¸, Norway.","Riise Stensland HM, Frantzen G, Kuokkanen E, Buvang EK, Klenow HB, Heikinheimo P, Malm D, Nilssen Ã",,European Commission FP VI,5.0,"Norway, Norway"
30365033,AlloMAPS,0.996572554,AlloMAPS,0.996572554,,0,1,http://allomaps.bii.a-star.edu.sg,200,,"(32.7939,-96.8319)",http://web.archive.org/web/20220523151323/http://allomaps.bii.a-star.edu.sg/,2019-01-01,"Bioinformatics Institute, Agency for Science, Technology and Research (A*STAR), 30 Biopolis Street, #07-01, Matrix,Â 138671Â Singapore.","Tan ZW, Tee WV, Guarnera E, Booth L, Berezovsky IN",,Biomedical Research Council,14.0,Singapore
32193422,AmazonFish,0.907141924,AmazonFish,0.907141924,,0,1,http://www.amazon-fish.com,302,,"(50.6942,3.1746)",http://web.archive.org/web/20221006190731/https://www.amazon-fish.com/,2020-03-19,"UMR EDB (Laboratoire Ãvolution et DiversitÃ© Biologique), CNRS 5174, IRD253, UPS, 118 route de Narbonne, F-31062, Toulouse, France. celine.jezequel@ird.fr.","JÃ©zÃ©quel C, Tedesco PA, Bigorne R, Maldonado-Ocampo JA, Ortega H, Hidalgo M, Martens K, Torrente-Vilara G, Zuanon J, Acosta A, Agudelo E, Barrera Maure S, Bastos DA, BogotÃ¡ Gregory J, Cabeceira FG, Canto ALC, Carvajal-Vallejos FM, Carvalho LN, Cella-Ribeiro A, Covain R, Donascimiento C, DÃ³ria CRC, Duarte C, Ferreira EJG, Galuch AV, Giarrizzo T, LeitÃ£o RP, Lundberg JG, Maldonado M, Mojica JI, Montag LFA, Ohara WM, Pires THS, Pouilly M, Prada-Pedreros S, de Queiroz LJ, Rapp Py-Daniel L, Ribeiro FRV, RÃ­os Herrera R, Sarmiento J, Sousa LM, Stegmann LF, Valdiviezo-Rivera J, Villa F, Yunoki T, Oberdorff T",,,5.0,France
33852582,AlnC,0.996692717,AlnC,0.996692717,Catalogue,0.617510498,1,http://www.nipgr.ac.in/AlnC,301,,"(28.6453,77.2128)",no_wayback,2021-04-14,"Bioinformatics Lab, National Institute of Plant Genome Research (NIPGR), Aruna Asaf Ali Marg, New Delhi, India.","Singh A, Vivek AT, Kumar S",,,1.0,India
34316271,ALTB,0.855050087,ALTB,0.855050087,,0,1,"http://altaiflora.asu.ru/en/, http://altb.asu.ru","200, 200",,"(53.3600,83.7600), (53.3600,83.7600)","http://web.archive.org/web/20221004221431/http://altaiflora.asu.ru/en/, http://web.archive.org/web/20221007014405/http://altb.asu.ru/",2021-07-13,"Altai State University, Barnaul, Russia Altai State University Barnaul Russia.","Vaganov AV, Shmakov AI, Smirnov SV, Usik NA, Shibanova AA, Kechaykin AA, Kosachev PA, Kopytina TM, Zholnerova EA, Medvedeva KE, Zaikov VF, Sinitsyna TA, Shalimov AP, Antonyuk EV, Gudkova PD, Dmitriev DA, Batkin AA, Kasatkin DE, Belkin DL",,,1.0,
34335304,Amadis,0.995023131,Amadis,0.995023131,,0,1,http://gift2disease.net/GIFTED,302,,"(39.9075,116.3972)",http://web.archive.org/web/20220812210329/http://www.gift2disease.net/GIFTED/,2021-07-14,"Department of General Surgery, The First Affiliated Hospital of Harbin Medical University, Harbin, China.","Li L, Jing Q, Yan S, Liu X, Sun Y, Zhu D, Wang D, Hao C, Xue D",,,2.0,China
23317704,AMDD,0.986542583,AMDD,0.986542583,anti microbial drug database,0.958445907,1,http://www.amddatabase.info,302,,,http://web.archive.org/web/20160424014447/http://www.amddatabase.info:80/,2012-11-07,"Interdisciplinary Biotechnology Unit, Aligarh Muslim University, Aligarh 202002, India.","Danishuddin M, Kaushal L, Hassan Baig M, Khan AU",,"Biotechnology Unit, AMU and DBT",4.0,India
26088800,AmyLoad,0.924672663,AmyLoad,0.924672663,,0,1,http://comprec-lin.iiar.pwr.edu.pl/amyload,301,,"(51.1000,17.0333)",http://web.archive.org/web/20161011225651/http://comprec-lin.iiar.pwr.edu.pl:80/amyload/,2015-06-17,"Department of Biomedical Engineering, Wroclaw University of Technology, Wroclaw, Poland.","Wozniak PP, Kotulska M",,,22.0,Poland
26828034,AmphibiaChina,0.995878279,AmphibiaChina,0.995878279,,0,1,http://www.amphibiachina.org,200,,"(39.9075,116.3972)",http://web.archive.org/web/20221103230002/https://www.amphibiachina.org/,2016-01-01,"State Key Laboratory of Genetic Resources and Evolution, Kunming Institute of Zoology, Chinese Academy of Sciences, Kunming, Yunnan 650223, China. chej@mail.kiz.ac.cn.","Che J, Wang K",,,4.0,China
27582018,ANGIOGENES,0.997215807,ANGIOGENES,0.997215807,,0,1,http://angiogenes.uni-frankfurt.de,200,,"(50.1155,8.6842)",http://web.archive.org/web/20220810193205/http://angiogenes.uni-frankfurt.de/,2016-09-01,"Institute of Cardiovascular Regeneration, Centre for Molecular Medicine, Goethe University Frankfurt, Theodor-Stern-Kai 7, Frankfurt am Main 60590, Germany.","MÃ¼ller R, Weirick T, John D, Militello G, Chen W, Dimmeler S, Uchida S",,,16.0,Germany
29040693,AmyPro,0.99600482,AmyPro,0.99600482,,0,1,http://amypro.net,200,,"(52.3740,4.8897)",http://web.archive.org/web/20221017070002/https://www.amypro.net/,2018-01-01,"Protein Data Bank in Europe, European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK.","Varadi M, De Baets G, Vranken WF, Tompa P, Pancsa R",,Medical Research Council,16.0,
30247677,AmtDB,0.998366475,AmtDB,0.998366475,,0,1,http://amtdb.org,301,,"(50.0408,15.7766)",http://web.archive.org/web/20220726062455/https://amtdb.org/,2019-01-01,"Institute of Molecular Genetics of the ASCR, VÃ­deÅskÃ¡ 1083, 142 20 Prague 4, Czech Republic.","Ehler E, Ehler E, NovotnÃ½ J, Juras A, Chylenski M, MoravcÃ­k O, Paces J",,"Ministry of Education, Ministry of Education, Polish National Science Center",4.0,
30371900,Ancestral Genomes,0.586193487,Ancestral Genomes,0.586193487,,0,1,http://ancestralgenomes.org,301,,"(39.0437,-77.4875)",http://web.archive.org/web/20221005224953/http://www.ancestralgenomes.org/,2019-01-01,"School of Life Sciences, Guangzhou University, Guangzhou 510006, China.","Huang X, Albou LP, Mushayahama T, Muruganujan A, Tang H, Thomas PD",,"National Science Foundation, NHGRI NIH HHS, National Institutes of Health",5.0,China
31094220,AmyCo,0.988337398,AmyCo,0.988337398,amyloidoses collection,0.742020524,1,http://bioinformatics.biol.uoa.gr/amyco,301,,"(37.9757,23.7691)",no_wayback,2019-05-16,"a Section of Cell Biology and Biophysics, Department of Biology, School of Sciences, National and Kapodistrian University of Athens , Panepistimiopolis , Athens , Greece.","Nastou KC, Nasi GI, Tsiolaki PL, Litou ZI, Iconomidou VA",,"European Union and Greek National Funds through the Operational Program âCompetitiveness, Entrepreneurship and Innovationâ",3.0,Greece
31347432,ANDB,0.951109529,ANDB,0.951109529,Areca nut database,0.914340153,1,http://arecanut.icmr.org.in,301,,"(29.9657,76.8370)",no_wayback,2019-07-26,"Division of Molecular Diagnostics, ICMR-National Institute of Cancer Prevention & Research (NICPR), I-7, Sector-39, Noida, Gautam Buddha Nagar, Uttar Pradesh, India.","Thakur N, Sharma AK, Singh H, Mehrotra R",,,0.0,India
32765587,Analysis of Breast Cancer GWAS,0.94699221,ABC-GWAS,0.923012972,Analysis of Breast Cancer GWAS,0.94699221,1,http://education.knoweng.org/abc-gwas,301,,"(40.1106,-88.2073)",http://web.archive.org/web/20221102055941/http://education.knoweng.org/abc-gwas/,2020-07-20,"Department of Physics, University of Illinois at Urbana-Champaign, Urbana, IL, United States.","Manjunath M, Zhang Y, Zhang S, Roy S, Perez-Pinera P, Song JS",,"National Institutes of Health, NCI NIH HHS, NIGMS NIH HHS",0.0,United States
21904438,Antagomir,0.96470964,Antagomir,0.96470964,,0,1,http://bioinfopresidencycollegekolkata.edu.in/antagomirs.html,"HTTPConnectionPool(host='bioinfopresidencycollegekolkata.edu.in', port=80): Max retries exceeded with url: /antagomirs.html (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7b503f27c0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,http://web.archive.org/web/20110728111550/http://bioinfopresidencycollegekolkata.edu.in:80/antagomirs.html,2011-08-20,"DBT-Centre for Bioinformatics, Presidency University, Kolkata - 700073.","Ganguli S, Mitra S, Datta A",,,2.0,
27671474,ANTISTAPHYBASE,0.932832658,ANTISTAPHYBASE,0.932832658,,0,1,http://www.antistaphybase.com,"HTTPConnectionPool(host='www.antistaphybase.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7b524c5df0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,http://web.archive.org/web/20180530060019/http://www.antistaphybase.com:80/,2016-09-26,"Nutraceuticals and Functional Proteomics Potential of Biodiversity in Tunisia, University of Tunis ELMANAR, Tunis, Tunisia. zouheirabdelmajid@yahoo.fr.","Zouhir A, Taieb M, Lamine MA, Cherif A, Jridi T, Mahjoubi B, Mbarek S, Fliss I, Nefzi A, Sebei K, Ben Hamida J",,,4.0,"Tunisia, Tunisia"
